1082;6v;true;;01/01/1970
28182;e;true;;31/12/1969
15835;x6q;true;;31/12/1969
22979;3tj03;true;;01/01/1970
1313;f001;true;;01/01/1970
24407;um69;true;;31/12/1969
10898;7318k;true;;31/12/1969
9412;a;true;;31/12/1969
27093;81b8;true;;01/01/1970
29216;ci;true;;31/12/1969
7691;9i54;true;;31/12/1969
6211;u0q8;true;;31/12/1969
23784;ui35;true;;31/12/1969
18258;g7;true;;01/01/1970
8795;00;true;;01/01/1970
18610;4;true;;31/12/1969
27253;i;true;;01/01/1970
2610;40qf3;true;;01/01/1970
2632;78zb;true;;31/12/1969
4012;6z;true;;31/12/1969
8965;1qizp;true;;31/12/1969
25871;6;true;;31/12/1969
9071;1e1;true;;01/01/1970
26119;j;true;;31/12/1969
12839;07f;true;;31/12/1969
3174;f6zx;true;;31/12/1969
23079;9;true;;01/01/1970
18785;e317;true;;01/01/1970
4549;8;true;;31/12/1969
24018;mvg;true;;31/12/1969
14052;783w1;true;;31/12/1969
18166;d;true;;31/12/1969
23524;9p4a;true;;31/12/1969
21321;47965;true;;31/12/1969
20924;m7;true;;31/12/1969
20145;w;true;;01/01/1970
3970;c;true;;01/01/1970
25909;4yw;true;;01/01/1970
22804;x;true;;31/12/1969
28026;q74;true;;01/01/1970
15719;493j;true;;31/12/1969
23432;b108f;true;;31/12/1969
17154;6785;true;;31/12/1969
27989;b62d;true;;31/12/1969
25948;b;true;;01/01/1970
19391;5;true;;31/12/1969
26596;8s;true;;01/01/1970
23695;6brgb;true;;01/01/1970
28826;s6;true;;01/01/1970
19764;ma4;true;;31/12/1969
17748;ia9;true;;31/12/1969
16895;42;true;;01/01/1970
12915;4w619;true;;31/12/1969
3784;7;true;;31/12/1969
11072;f;true;;31/12/1969
12909;iob;true;;31/12/1969
12982;wrfh;true;;31/12/1969
22330;72;true;;01/01/1970
29220;n6364;true;;31/12/1969
14176;ld0;true;;31/12/1969
9755;620ak;true;;01/01/1970
2276;3pm;true;;01/01/1970
4136;z2;true;;01/01/1970
8965;46;true;;31/12/1969
25858;0;true;;31/12/1969
17371;8;true;;01/01/1970
19240;5ga2;true;;31/12/1969
13436;z179;true;;31/12/1969
9640;cn;true;;31/12/1969
15336;2wf7;true;;01/01/1970
27232;w;true;;31/12/1969
28374;uc44;true;;31/12/1969
764;3e;true;;31/12/1969
31944;17934;true;;01/01/1970
29832;2st;true;;31/12/1969
27977;371;true;;31/12/1969
4449;894;true;;01/01/1970
24926;8o8;true;;01/01/1970
3170;fro7;true;;01/01/1970
11018;ve3ip;true;;31/12/1969
10037;7;true;;31/12/1969
13261;3t5p;true;;01/01/1970
22938;qr216;true;;01/01/1970
16330;z229;true;;31/12/1969
5893;y53;true;;31/12/1969
31079;s;true;;01/01/1970
19462;44g;true;;31/12/1969
28798;5s;true;;01/01/1970
18524;4c2j;true;;01/01/1970
7010;l;true;;31/12/1969
22193;4;true;;31/12/1969
20520;75z;true;;01/01/1970
20511;nqqz;true;;01/01/1970
8638;lwr;true;;31/12/1969
6403;b37b;true;;01/01/1970
8630;46;true;;31/12/1969
8492;s0;true;;31/12/1969
25111;e467;true;;31/12/1969
4335;9c;true;;31/12/1969
3231;4t;true;;01/01/1970
15315;d9q8;true;;31/12/1969
27835;8mq6e;true;;31/12/1969
10747;7tm;true;;31/12/1969
20714;8;true;;01/01/1970
18394;9288;true;;01/01/1970
10669;39;true;;31/12/1969
7522;1850f;true;;31/12/1969
25969;x6;true;;01/01/1970
19349;ogiu4;true;;01/01/1970
15051;p3;true;;01/01/1970
20742;fs8l;true;;31/12/1969
8950;dwh;true;;01/01/1970
6271;f4cz;true;;31/12/1969
5115;3gt;true;;31/12/1969
10211;i3;true;;31/12/1969
13886;98w;true;;31/12/1969
28057;5t2;true;;31/12/1969
18297;78y4;true;;31/12/1969
464;88;true;;01/01/1970
2549;f6w;true;;31/12/1969
6668;1x71;true;;01/01/1970
652;qx9;true;;31/12/1969
21315;j28;true;;01/01/1970
21449;2d;true;;31/12/1969
27887;sw;true;;31/12/1969
2081;3s74;true;;31/12/1969
13136;9jg3;true;;31/12/1969
373;9e;true;;31/12/1969
31211;3;true;;31/12/1969
7128;5g;true;;01/01/1970
7470;72ca6;true;;01/01/1970
14474;oslkm;true;;01/01/1970
14450;6;true;;31/12/1969
3317;7zsse;true;;01/01/1970
3508;c7x;true;;31/12/1969
24483;28;true;;01/01/1970
8455;247q;true;;31/12/1969
30943;j;true;;01/01/1970
10740;37;true;;31/12/1969
6615;1;true;;31/12/1969
15566;6;true;;01/01/1970
1776;39;true;;31/12/1969
18905;781k;true;;31/12/1969
30440;63v6p;true;;31/12/1969
7348;r8;true;;01/01/1970
4385;4q8y1;true;;01/01/1970
13908;6bigc;true;;31/12/1969
3424;d1hol;true;;31/12/1969
25075;4w9p;true;;31/12/1969
7796;7r7w;true;;01/01/1970
21893;5xm2;true;;01/01/1970
8626;14v;true;;31/12/1969
29004;i;true;;31/12/1969
27957;x;true;;01/01/1970
20992;k9y;true;;01/01/1970
81;1h6e;true;;31/12/1969
10443;8;true;;31/12/1969
16474;bi;true;;31/12/1969
19890;90k5;true;;31/12/1969
16909;8;true;;01/01/1970
10770;3n5c0;true;;01/01/1970
25410;0228d;true;;01/01/1970
8770;u5d63;true;;01/01/1970
31709;63;true;;31/12/1969
23072;7p53;true;;01/01/1970
493;2qn7;true;;31/12/1969
5665;m23ex;true;;01/01/1970
9293;gu683;true;;01/01/1970
31212;7;true;;31/12/1969
12159;i4;true;;31/12/1969
19382;n27a;true;;31/12/1969
19724;f;true;;31/12/1969
11904;e;true;;31/12/1969
19027;96x;true;;01/01/1970
1320;oivt;true;;01/01/1970
10443;7;true;;31/12/1969
1506;9l;true;;01/01/1970
2703;51z;true;;31/12/1969
29253;0;true;;31/12/1969
6618;e7;true;;31/12/1969
5572;4g3ik;true;;01/01/1970
5021;v5b0;true;;31/12/1969
32353;9;true;;01/01/1970
28289;tmo;true;;31/12/1969
9251;c;true;;31/12/1969
27023;57gx;true;;31/12/1969
23526;b2;true;;01/01/1970
2510;r9ql;true;;01/01/1970
22994;i8;true;;31/12/1969
4595;664;true;;31/12/1969
4465;d;true;;31/12/1969
24920;sdhz;true;;01/01/1970
28979;881;true;;31/12/1969
8524;wwn;true;;31/12/1969
14514;fl0h2;true;;01/01/1970
13179;7f;true;;31/12/1969
4183;09;true;;31/12/1969
26973;7;true;;31/12/1969
8409;1v2;true;;31/12/1969
22748;5sq;true;;31/12/1969
15838;6kk;true;;31/12/1969
29574;99ih;true;;31/12/1969
22307;9283;true;;31/12/1969
1614;l2;true;;31/12/1969
5774;he;true;;31/12/1969
4921;4f;true;;31/12/1969
28638;32m;true;;01/01/1970
29064;3hq;true;;31/12/1969
23768;856jf;true;;31/12/1969
8946;1864;true;;01/01/1970
31847;f;true;;31/12/1969
22028;7c;true;;01/01/1970
21598;1a1y7;true;;01/01/1970
928;v;true;;01/01/1970
777;3;true;;31/12/1969
11586;0;true;;31/12/1969
19287;diu40;true;;31/12/1969
26616;fe;true;;31/12/1969
28707;ni2u;true;;31/12/1969
18570;a553f;true;;31/12/1969
32501;260i;true;;31/12/1969
11201;j27t6;true;;01/01/1970
21274;l;true;;31/12/1969
29775;49cf;true;;01/01/1970
1710;k5;true;;01/01/1970
31042;98333;true;;01/01/1970
31123;8l3;true;;31/12/1969
20694;g5d7x;true;;01/01/1970
27367;5d;true;;31/12/1969
21046;3a;true;;01/01/1970
32075;vf;true;;31/12/1969
4842;195z2;true;;01/01/1970
1422;y8x6f;true;;01/01/1970
2160;173;true;;31/12/1969
29555;o5;true;;31/12/1969
10220;kt;true;;31/12/1969
6411;n992;true;;31/12/1969
14433;n;true;;31/12/1969
25194;t4nl4;true;;01/01/1970
2640;dkl;true;;31/12/1969
26277;n99j3;true;;31/12/1969
4942;3s3;true;;01/01/1970
14009;i5aj4;true;;31/12/1969
435;d;true;;01/01/1970
10907;4;true;;01/01/1970
32493;8j92v;true;;01/01/1970
23624;2;true;;01/01/1970
1123;45;true;;01/01/1970
15813;1f6;true;;31/12/1969
18602;2;true;;31/12/1969
11068;zqw5;true;;01/01/1970
3003;o;true;;31/12/1969
27642;vgd47;true;;31/12/1969
15019;g8;true;;31/12/1969
30569;76k3g;true;;31/12/1969
12846;1;true;;01/01/1970
2545;gl7f6;true;;01/01/1970
30982;b3;true;;01/01/1970
1830;0;true;;01/01/1970
14404;73k2;true;;31/12/1969
5310;9;true;;01/01/1970
6329;e2352;true;;31/12/1969
21610;ee;true;;01/01/1970
9945;c6955;true;;01/01/1970
14275;2d7;true;;31/12/1969
220;8k;true;;31/12/1969
23290;5bk40;true;;01/01/1970
28803;r;true;;31/12/1969
13048;0w857;true;;01/01/1970
12152;m533;true;;01/01/1970
31624;97r;true;;01/01/1970
1984;46;true;;31/12/1969
7553;8y2;true;;31/12/1969
20508;yak;true;;31/12/1969
17452;2wx6;true;;01/01/1970
3732;zcdr2;true;;31/12/1969
26109;y;true;;01/01/1970
23253;xj8sx;true;;31/12/1969
1747;92;true;;31/12/1969
30271;th81k;true;;31/12/1969
16240;50;true;;01/01/1970
28063;7;true;;31/12/1969
7948;2;true;;01/01/1970
2102;zs77;true;;01/01/1970
393;vz;true;;31/12/1969
19915;2spew;true;;31/12/1969
18685;cqt;true;;31/12/1969
4033;z7c;true;;31/12/1969
11079;o0572;true;;01/01/1970
22196;3;true;;31/12/1969
12270;4;true;;31/12/1969
4385;9q6;true;;01/01/1970
7224;f06;true;;01/01/1970
29529;y9x;true;;01/01/1970
3211;b3to;true;;01/01/1970
7821;rt5;true;;31/12/1969
1674;6u48;true;;31/12/1969
10276;x1;true;;01/01/1970
31993;a;true;;01/01/1970
25552;rof6a;true;;31/12/1969
29240;74own;true;;01/01/1970
8911;yg;true;;31/12/1969
22263;42n;true;;31/12/1969
9314;q;true;;31/12/1969
19344;fq4m6;true;;01/01/1970
3766;3z;true;;01/01/1970
21525;lq8n;true;;01/01/1970
20628;v9ro;true;;31/12/1969
25738;8475;true;;01/01/1970
27785;yj;true;;01/01/1970
13604;3080d;true;;01/01/1970
1144;x44t;true;;31/12/1969
16905;bk39f;true;;31/12/1969
20387;i;true;;01/01/1970
17364;8;true;;01/01/1970
10072;tqt3;true;;01/01/1970
31899;5ap;true;;01/01/1970
8865;4g1x;true;;31/12/1969
26299;zhd5d;true;;01/01/1970
5473;r3be;true;;01/01/1970
20539;4g;true;;31/12/1969
2781;15qf7;true;;31/12/1969
24644;3x7o;true;;01/01/1970
16158;k;true;;31/12/1969
15892;njcv;true;;31/12/1969
6736;39d;true;;01/01/1970
5583;0;true;;01/01/1970
5333;lv;true;;31/12/1969
22042;har;true;;01/01/1970
20260;n;true;;31/12/1969
9359;9t4;true;;01/01/1970
11559;2c;true;;31/12/1969
30940;4si;true;;31/12/1969
11631;z7;true;;01/01/1970
15475;4460;true;;01/01/1970
12333;us49;true;;31/12/1969
22458;6ub22;true;;01/01/1970
13951;rbt3;true;;01/01/1970
29722;lf59;true;;31/12/1969
7210;85oxh;true;;31/12/1969
18735;b3fy;true;;31/12/1969
11233;368;true;;31/12/1969
30863;o6ct5;true;;31/12/1969
10107;myka;true;;31/12/1969
27551;41455;true;;01/01/1970
5240;yokq;true;;31/12/1969
22572;2041;true;;31/12/1969
17289;k;true;;31/12/1969
26573;p;true;;31/12/1969
30543;5z9;true;;31/12/1969
12203;83385;true;;01/01/1970
5670;v0l;true;;01/01/1970
5261;xrq;true;;31/12/1969
29041;dr;true;;01/01/1970
18533;v7l;true;;31/12/1969
29151;41b0;true;;31/12/1969
31984;c3o;true;;01/01/1970
17971;4vh;true;;31/12/1969
3620;4;true;;31/12/1969
22346;tzbq;true;;01/01/1970
1901;49f20;true;;31/12/1969
3858;x2f0x;true;;31/12/1969
7132;5n;true;;31/12/1969
2439;1n9q;true;;31/12/1969
12171;ay;true;;31/12/1969
16677;c9d;true;;31/12/1969
27596;qu;true;;01/01/1970
18431;32;true;;01/01/1970
14337;2751;true;;31/12/1969
21275;5i;true;;01/01/1970
14364;7ksc;true;;01/01/1970
2849;v8f0;true;;31/12/1969
25575;k0f;true;;01/01/1970
17740;bjm;true;;31/12/1969
8906;834;true;;31/12/1969
9545;5;true;;01/01/1970
19824;l727;true;;31/12/1969
11882;dm;true;;31/12/1969
7597;7;true;;01/01/1970
29688;58bdu;true;;31/12/1969
2459;9;true;;01/01/1970
973;6;true;;31/12/1969
13581;z02;true;;01/01/1970
10895;2bp;true;;31/12/1969
2991;p05i8;true;;31/12/1969
1652;t2;true;;31/12/1969
9659;j;true;;01/01/1970
14876;8o9si;true;;01/01/1970
6883;68lh4;true;;31/12/1969
23874;p5iq;true;;01/01/1970
9349;out4w;true;;31/12/1969
5189;6;true;;31/12/1969
18505;uzp;true;;31/12/1969
3626;en4;true;;31/12/1969
12241;h;true;;01/01/1970
13193;tro90;true;;31/12/1969
30147;x;true;;01/01/1970
12470;6j;true;;01/01/1970
19954;0f654;true;;01/01/1970
7408;q;true;;01/01/1970
22387;71afd;true;;01/01/1970
14018;f3;true;;01/01/1970
20314;9t01i;true;;31/12/1969
3523;31w;true;;31/12/1969
14146;k8q12;true;;31/12/1969
9584;71ky4;true;;01/01/1970
29469;zo6gz;true;;31/12/1969
12949;44;true;;31/12/1969
29296;ens;true;;01/01/1970
5805;w63;true;;31/12/1969
26388;6s;true;;01/01/1970
11462;5ux;true;;31/12/1969
20534;08;true;;31/12/1969
469;sf7;true;;31/12/1969
25971;g;true;;31/12/1969
9100;x2e;true;;31/12/1969
31247;4;true;;31/12/1969
26170;vfw;true;;01/01/1970
13408;8pf6i;true;;31/12/1969
14137;h258;true;;31/12/1969
30251;1htv;true;;01/01/1970
837;g172m;true;;31/12/1969
27903;br0a6;true;;01/01/1970
9676;6k;true;;31/12/1969
22915;uog;true;;31/12/1969
29920;h;true;;31/12/1969
2907;q6;true;;31/12/1969
5877;6t87m;true;;31/12/1969
6977;qr;true;;31/12/1969
10608;k33j;true;;01/01/1970
6738;rr7;true;;31/12/1969
11508;aa822;true;;31/12/1969
11038;w3i4;true;;01/01/1970
7144;9esz;true;;31/12/1969
4142;iph;true;;01/01/1970
19211;s8s;true;;01/01/1970
23956;dh;true;;31/12/1969
28995;u7eb;true;;01/01/1970
25523;lj;true;;31/12/1969
21988;j79md;true;;01/01/1970
5549;5ts96;true;;31/12/1969
6169;b4j;true;;31/12/1969
2300;8917;true;;31/12/1969
2644;9mna;true;;31/12/1969
27363;2s2l4;true;;31/12/1969
30397;o7u;true;;31/12/1969
20614;n9;true;;01/01/1970
12805;bot1l;true;;01/01/1970
8718;tnkf;true;;01/01/1970
15688;1654;true;;01/01/1970
14522;6;true;;31/12/1969
12525;3;true;;01/01/1970
12572;4w1;true;;31/12/1969
27063;ta5t;true;;01/01/1970
2049;udo;true;;01/01/1970
8930;cr6b;true;;31/12/1969
1875;4v;true;;31/12/1969
17992;fq8;true;;31/12/1969
26467;au;true;;31/12/1969
30362;ny8;true;;01/01/1970
23231;84;true;;31/12/1969
1830;z;true;;31/12/1969
13929;0;true;;31/12/1969
32539;k;true;;31/12/1969
26332;4sn;true;;31/12/1969
12995;agkw;true;;01/01/1970
23260;1af;true;;01/01/1970
3531;3ir;true;;31/12/1969
20655;v3v;true;;01/01/1970
3949;4t8;true;;01/01/1970
12253;dbr20;true;;31/12/1969
26939;1;true;;31/12/1969
4333;5giu;true;;01/01/1970
747;5;true;;31/12/1969
15919;c;true;;31/12/1969
1897;278o;true;;31/12/1969
32627;8ar;true;;01/01/1970
9642;4xws1;true;;01/01/1970
12;3;true;;31/12/1969
2684;dce;true;;01/01/1970
14220;s4;true;;01/01/1970
9073;f7e;true;;01/01/1970
31493;51;true;;31/12/1969
3452;qm;true;;01/01/1970
13231;xqqi;true;;31/12/1969
11018;ap;true;;31/12/1969
2343;ywy;true;;31/12/1969
27184;3h0r;true;;01/01/1970
1838;o110x;true;;01/01/1970
12321;3510;true;;01/01/1970
27797;923v;true;;31/12/1969
2024;f5396;true;;31/12/1969
8735;0;true;;01/01/1970
25862;04p2;true;;01/01/1970
31691;g0;true;;01/01/1970
5894;7u;true;;01/01/1970
31840;iwqb5;true;;31/12/1969
11632;1vv;true;;31/12/1969
21977;f0yh2;true;;31/12/1969
18932;jkm25;true;;01/01/1970
20483;tu;true;;01/01/1970
7140;q;true;;01/01/1970
3246;813fh;true;;01/01/1970
12353;wy7;true;;01/01/1970
10541;i;true;;31/12/1969
1273;8;true;;01/01/1970
32242;f;true;;01/01/1970
29705;m71;true;;31/12/1969
23312;x5;true;;01/01/1970
30558;6gy88;true;;01/01/1970
16913;h1k2;true;;01/01/1970
20104;30;true;;31/12/1969
3820;4t;true;;01/01/1970
20921;w;true;;01/01/1970
14700;20k40;true;;01/01/1970
21292;d4j;true;;01/01/1970
25122;03w;true;;31/12/1969
25162;3dk1;true;;01/01/1970
31558;v8i;true;;01/01/1970
9754;48;true;;31/12/1969
7112;2;true;;31/12/1969
19070;09;true;;31/12/1969
11150;7;true;;31/12/1969
30996;0m8;true;;01/01/1970
21734;1z;true;;31/12/1969
25331;sn2;true;;31/12/1969
8062;k;true;;01/01/1970
19819;72;true;;01/01/1970
14293;2053;true;;31/12/1969
30419;7;true;;01/01/1970
3039;7;true;;31/12/1969
27973;0;true;;01/01/1970
245;77065;true;;31/12/1969
23169;60k;true;;31/12/1969
15050;453;true;;31/12/1969
14558;m;true;;31/12/1969
9299;n479v;true;;31/12/1969
27166;y9vv;true;;01/01/1970
7492;8a;true;;31/12/1969
25274;0nzn;true;;31/12/1969
13230;wzrk6;true;;31/12/1969
689;119;true;;01/01/1970
26612;y0brx;true;;31/12/1969
14606;x14;true;;31/12/1969
24509;xq;true;;01/01/1970
22170;45;true;;01/01/1970
31976;52y5;true;;01/01/1970
27575;2;true;;31/12/1969
22061;90hot;true;;31/12/1969
13762;7;true;;01/01/1970
6224;os7wj;true;;01/01/1970
21278;73z2o;true;;31/12/1969
26597;8a;true;;01/01/1970
28403;ldcut;true;;31/12/1969
2693;pk47c;true;;01/01/1970
23164;1g59;true;;31/12/1969
8514;nh;true;;31/12/1969
3188;0w2ei;true;;31/12/1969
4300;xt09;true;;01/01/1970
28278;tgq15;true;;31/12/1969
31793;v0fkw;true;;01/01/1970
21308;7c86i;true;;01/01/1970
1882;gh2i;true;;31/12/1969
23328;p3qrm;true;;31/12/1969
19849;46l;true;;31/12/1969
13957;9mt8;true;;31/12/1969
17809;zep8;true;;31/12/1969
16712;5mn;true;;31/12/1969
6185;oa92;true;;31/12/1969
1999;y27d;true;;01/01/1970
28018;a9v1h;true;;31/12/1969
1439;86;true;;01/01/1970
27041;yreq;true;;31/12/1969
8873;4e837;true;;01/01/1970
29665;3jr2g;true;;31/12/1969
32491;6;true;;01/01/1970
18708;2yo;true;;01/01/1970
10374;5b5z;true;;31/12/1969
183;ai;true;;31/12/1969
23478;l0o9v;true;;01/01/1970
24702;d96gi;true;;31/12/1969
20462;j8b;true;;31/12/1969
17928;5g;true;;01/01/1970
541;h0j;true;;31/12/1969
1732;9y0;true;;01/01/1970
7469;k;true;;31/12/1969
23157;6z5sf;true;;31/12/1969
26285;61o04;true;;01/01/1970
24245;9d;true;;01/01/1970
6793;q17m;true;;31/12/1969
3953;5400;true;;01/01/1970
3933;38k;true;;31/12/1969
24849;i01s0;true;;01/01/1970
20923;0;true;;31/12/1969
12359;0;true;;31/12/1969
22157;7s09;true;;31/12/1969
10471;eq58;true;;31/12/1969
32046;0pmj;true;;31/12/1969
16091;4y1;true;;31/12/1969
22874;67n;true;;31/12/1969
14158;tc;true;;31/12/1969
10689;2vjy;true;;31/12/1969
7133;1me3s;true;;31/12/1969
30763;t5;true;;31/12/1969
3352;h34;true;;01/01/1970
13411;h925;true;;31/12/1969
5037;9;true;;31/12/1969
7216;229;true;;01/01/1970
10591;0;true;;01/01/1970
27964;67i;true;;31/12/1969
3299;3;true;;01/01/1970
2027;m;true;;31/12/1969
6607;4r8;true;;01/01/1970
7881;y6;true;;01/01/1970
28959;du;true;;31/12/1969
2929;89m5;true;;01/01/1970
14523;7;true;;31/12/1969
19867;a76;true;;01/01/1970
10832;90v49;true;;01/01/1970
2476;e;true;;31/12/1969
6129;h4y;true;;01/01/1970
25116;63p77;true;;31/12/1969
16346;s;true;;31/12/1969
28712;9s5;true;;01/01/1970
25122;a3;true;;31/12/1969
20549;c;true;;31/12/1969
22148;66291;true;;31/12/1969
27500;9;true;;31/12/1969
31289;5us;true;;31/12/1969
11474;30;true;;01/01/1970
23602;tu;true;;31/12/1969
14466;c7p;true;;01/01/1970
13920;1ll0;true;;01/01/1970
13101;n5;true;;31/12/1969
23514;556u;true;;31/12/1969
12749;183r3;true;;01/01/1970
918;x0t;true;;01/01/1970
18326;mn03;true;;31/12/1969
21083;6;true;;31/12/1969
6915;9;true;;31/12/1969
17181;9;true;;01/01/1970
20983;4;true;;31/12/1969
27549;uk;true;;31/12/1969
28802;1d;true;;01/01/1970
23813;k;true;;01/01/1970
17559;e;true;;31/12/1969
8973;x99;true;;01/01/1970
28526;d;true;;31/12/1969
30766;z7;true;;31/12/1969
31333;6;true;;01/01/1970
87;n2;true;;31/12/1969
19241;1iw97;true;;01/01/1970
27455;d;true;;31/12/1969
30773;p07t6;true;;01/01/1970
6466;6;true;;31/12/1969
17097;qv9;true;;31/12/1969
28565;lcxj;true;;01/01/1970
17736;d;true;;01/01/1970
30996;i4;true;;01/01/1970
23425;hv;true;;31/12/1969
20915;8;true;;01/01/1970
4991;e4u;true;;31/12/1969
31538;d46;true;;31/12/1969
30333;i4jf;true;;31/12/1969
8435;tbv;true;;31/12/1969
25670;2em;true;;31/12/1969
9024;p;true;;31/12/1969
18222;o5899;true;;01/01/1970
5668;jyz1;true;;31/12/1969
26542;tct9;true;;31/12/1969
30081;d034;true;;31/12/1969
23605;jyrs2;true;;31/12/1969
4334;2fu1f;true;;01/01/1970
7214;j7cut;true;;01/01/1970
5896;on203;true;;01/01/1970
15613;qv7lu;true;;31/12/1969
9787;fy32;true;;01/01/1970
30217;2m;true;;01/01/1970
5909;oc5;true;;01/01/1970
8002;u;true;;01/01/1970
9913;yt2;true;;31/12/1969
7696;i594;true;;31/12/1969
32026;y;true;;31/12/1969
27043;70oj9;true;;31/12/1969
31419;14w70;true;;31/12/1969
16503;8zn0;true;;01/01/1970
11335;dz4xh;true;;01/01/1970
17229;nla4z;true;;31/12/1969
31435;jz3k;true;;31/12/1969
16292;5t94;true;;31/12/1969
8726;t2y24;true;;01/01/1970
21467;825;true;;31/12/1969
23014;a52;true;;01/01/1970
5581;jj639;true;;01/01/1970
26589;0;true;;31/12/1969
26428;7ni;true;;01/01/1970
10780;d01;true;;01/01/1970
15770;0n;true;;01/01/1970
5754;o4y;true;;01/01/1970
28870;j44x;true;;31/12/1969
32736;ymdm;true;;01/01/1970
22997;2780;true;;31/12/1969
18360;x6uy;true;;01/01/1970
30796;s92x;true;;31/12/1969
30750;kgoh;true;;31/12/1969
32546;3;true;;01/01/1970
11771;g;true;;01/01/1970
22000;71sv;true;;01/01/1970
25801;f;true;;31/12/1969
26841;le6u8;true;;31/12/1969
16336;z4;true;;31/12/1969
11646;1bfl;true;;01/01/1970
22857;r6143;true;;31/12/1969
29041;yq7jr;true;;01/01/1970
22998;7jntl;true;;31/12/1969
22733;q8gse;true;;31/12/1969
5896;l;true;;31/12/1969
7740;5;true;;01/01/1970
48;wzr;true;;31/12/1969
4030;23;true;;01/01/1970
23297;543;true;;31/12/1969
11262;31yqm;true;;31/12/1969
5419;i76;true;;01/01/1970
13019;jw7;true;;01/01/1970
23295;0;true;;01/01/1970
27912;6r2;true;;01/01/1970
18011;u5y;true;;31/12/1969
23487;53148;true;;31/12/1969
16393;lr8;true;;31/12/1969
6443;d8oy;true;;01/01/1970
20443;l;true;;01/01/1970
18018;g;true;;31/12/1969
28032;aj8z;true;;31/12/1969
27613;f;true;;31/12/1969
1276;y;true;;01/01/1970
25591;1v;true;;01/01/1970
21267;6uzm0;true;;01/01/1970
10204;nhb19;true;;31/12/1969
31962;4;true;;01/01/1970
24251;6;true;;31/12/1969
14131;dsib9;true;;31/12/1969
18534;k;true;;01/01/1970
31089;wvkk;true;;31/12/1969
30475;i;true;;01/01/1970
995;ukl56;true;;31/12/1969
5258;xkr5;true;;31/12/1969
7271;21sll;true;;01/01/1970
32138;545;true;;31/12/1969
26756;25;true;;31/12/1969
2956;16o8e;true;;31/12/1969
15979;4chc;true;;01/01/1970
3225;32t;true;;31/12/1969
27759;v55b;true;;31/12/1969
19131;6v;true;;31/12/1969
7096;qj158;true;;01/01/1970
3370;9sr8;true;;31/12/1969
20506;e56;true;;01/01/1970
12650;1m227;true;;01/01/1970
29435;u;true;;31/12/1969
30461;nem;true;;31/12/1969
17817;pzk8;true;;31/12/1969
15977;6z0;true;;31/12/1969
8164;9;true;;01/01/1970
32309;4;true;;31/12/1969
7306;hzy;true;;01/01/1970
21134;95;true;;01/01/1970
23687;pz7dy;true;;01/01/1970
31325;5a25;true;;31/12/1969
16981;0n849;true;;31/12/1969
18065;c;true;;01/01/1970
5464;d55l;true;;01/01/1970
22948;z;true;;31/12/1969
5003;0rtcu;true;;01/01/1970
22395;6pfa;true;;31/12/1969
6300;q7jc;true;;01/01/1970
6396;4t86u;true;;01/01/1970
15669;19;true;;31/12/1969
14727;fl2;true;;01/01/1970
21783;y;true;;31/12/1969
11901;ly77;true;;31/12/1969
7650;095;true;;31/12/1969
3155;0v5;true;;01/01/1970
6178;u2yh1;true;;01/01/1970
18103;pb;true;;01/01/1970
2239;hoa8c;true;;31/12/1969
3598;48lns;true;;31/12/1969
23729;wsy;true;;31/12/1969
10464;wop89;true;;01/01/1970
13430;nkyv;true;;01/01/1970
31616;3;true;;31/12/1969
16122;1o37d;true;;01/01/1970
5783;f;true;;01/01/1970
25758;6n;true;;01/01/1970
14564;456zd;true;;31/12/1969
5809;pb4x5;true;;31/12/1969
971;bc5z8;true;;01/01/1970
228;u3017;true;;01/01/1970
16091;4d2;true;;31/12/1969
858;6b;true;;01/01/1970
32417;ei2m;true;;01/01/1970
2972;bis;true;;01/01/1970
31822;749l;true;;31/12/1969
26154;lkv;true;;31/12/1969
17570;b8;true;;31/12/1969
15006;c57;true;;01/01/1970
1890;tgsct;true;;31/12/1969
28956;4ymoz;true;;01/01/1970
10008;9k;true;;01/01/1970
20692;7;true;;01/01/1970
12401;x;true;;31/12/1969
20492;4v4zh;true;;31/12/1969
3366;v1uq;true;;01/01/1970
32473;q9405;true;;01/01/1970
18225;3;true;;01/01/1970
9281;9mx;true;;01/01/1970
26944;6;true;;31/12/1969
32745;0n;true;;31/12/1969
3480;8z;true;;31/12/1969
12201;pb9;true;;31/12/1969
22927;4sa3;true;;01/01/1970
8038;q8i;true;;31/12/1969
31305;82;true;;01/01/1970
16411;8;true;;31/12/1969
30308;x9k;true;;01/01/1970
9090;xk4bq;true;;01/01/1970
26096;q0t79;true;;01/01/1970
2023;1g;true;;01/01/1970
12191;b;true;;31/12/1969
20420;xn;true;;31/12/1969
10134;2;true;;31/12/1969
20482;wuas;true;;31/12/1969
20161;r;true;;31/12/1969
13159;64h;true;;31/12/1969
32185;krgh;true;;31/12/1969
5220;o;true;;01/01/1970
5558;10;true;;01/01/1970
23698;aji76;true;;31/12/1969
31067;38qc;true;;31/12/1969
30662;5s96;true;;31/12/1969
1866;wyhw;true;;31/12/1969
5958;3hojh;true;;01/01/1970
19182;9js;true;;01/01/1970
18538;081;true;;31/12/1969
27366;6vk8;true;;31/12/1969
3688;z1w3;true;;01/01/1970
30995;s21q0;true;;31/12/1969
1808;2jky;true;;01/01/1970
29512;v5;true;;31/12/1969
31376;4q;true;;31/12/1969
