94279;3689;1422;611;04/01/2006
33661;3689;6021;6465;15/04/1997
46912;3689;5768;9629;22/08/2010
50484;3689;7913;5785;25/03/1973
43213;3689;2246;3103;06/01/1987
16311;3689;6703;6129;08/04/1973
71964;3689;4693;9358;14/09/2011
25293;3689;950;8570;11/01/1970
85933;3689;9475;5274;25/12/2016
84759;369;5694;1113;05/03/1988
77288;369;7690;8749;11/05/1986
62754;369;6891;3909;27/11/1972
77898;369;1105;5898;15/10/1975
92586;369;2689;9408;15/09/1970
61685;369;95;2175;20/02/1977
76328;369;7823;8556;19/07/1983
45604;369;769;700;15/06/1976
41892;369;9562;4405;20/12/2005
82892;369;7921;755;13/05/1992
88681;369;3571;5640;20/07/2009
48154;369;6211;7150;22/03/1970
68007;3690;2840;8649;20/12/1980
10406;3690;1111;8690;12/01/1986
60762;3690;7111;9836;13/08/1980
31482;3690;13;8044;18/09/2013
14407;3690;2659;3749;21/02/1972
49158;3690;6340;3649;31/01/1987
11717;3690;2976;1698;14/05/2011
60360;3690;3269;1521;01/07/2016
36888;3690;4359;7361;07/08/1977
58628;3690;5692;9734;26/07/1983
44128;3690;4547;1431;17/01/1970
81947;3690;3753;7385;28/12/2014
87899;3690;3314;5959;20/04/2014
62032;3690;915;2187;20/07/1977
20668;3690;8782;6350;01/10/1992
26923;3691;2702;9236;06/04/1994
827;3691;8329;4412;05/11/1973
59171;3691;3778;4096;24/11/2014
2691;3691;4644;8527;12/10/1982
27500;3691;4861;3201;09/07/1973
50698;3691;412;5697;14/03/2013
14455;3691;7104;2942;29/01/1988
20544;3692;6441;5743;26/03/1973
93292;3692;7821;7139;28/06/1970
82192;3692;2252;7206;12/04/1971
12982;3692;8761;4021;26/12/1973
87922;3692;2587;7932;22/05/1977
19536;3692;2699;4061;24/01/2007
42467;3692;9725;1807;09/03/1986
47406;3692;6575;6358;05/09/1983
1270;3692;9719;9712;17/11/2007
13922;3692;584;4756;26/03/1985
7628;3692;9708;6293;05/10/1989
67735;3693;3043;4303;23/04/2009
38479;3693;3331;3918;03/05/1974
1155;3693;3980;8400;22/08/1982
36499;3693;9905;8732;25/07/1989
84839;3693;4594;7770;01/02/2008
97560;3693;6657;8669;06/05/2017
53488;3694;2237;681;02/07/1975
8844;3694;3210;7121;06/09/1996
44437;3694;7146;7917;09/02/1973
43437;3695;6550;265;22/03/1997
54505;3695;5446;8194;11/02/1984
97788;3695;2451;2855;21/07/1994
22155;3695;5739;1713;21/12/1976
42116;3695;227;6710;26/06/1980
32884;3695;1372;7316;10/02/1979
36019;3695;3640;1292;28/10/1983
73115;3696;2653;4706;17/01/2001
82648;3696;8819;7444;17/07/1989
82395;3696;8440;5682;03/01/2011
5785;3696;1079;8660;11/03/1994
52690;3696;338;5634;10/07/1986
27886;3696;8304;3341;24/09/2001
35797;3696;2397;96;25/10/1977
5148;3696;9546;9902;28/03/1998
54092;3696;7723;7226;16/06/1980
99278;3696;5576;4484;03/04/2015
28274;3696;3439;5322;11/09/1980
95265;3696;2825;8619;15/04/1996
86357;3696;3314;5395;28/12/1974
58463;3696;4555;3590;27/06/1982
3354;3696;4296;6972;26/06/1996
43491;3696;1754;3112;20/11/1982
6350;3697;2922;7447;24/08/1985
19988;3697;9980;8251;30/01/1995
99097;3697;9992;7063;29/08/1970
79654;3697;1669;2366;17/03/2009
93973;3697;9787;3812;13/06/2006
56776;3697;7605;1093;15/08/2003
50609;3697;8353;8454;21/05/1981
80587;3697;6534;5688;18/09/1996
43016;3697;6549;7783;20/12/1982
7990;3697;6878;2381;09/05/1978
28803;3697;8895;2491;24/12/1983
32334;3697;2882;7757;18/05/1972
61011;3697;2221;4373;04/10/1986
20989;3697;7634;1384;08/05/1973
36744;3698;4858;4189;20/05/1977
35971;3698;8848;5774;28/02/2004
23033;3698;5240;1116;07/10/1978
8014;3698;2956;6402;12/10/1980
92120;3698;4753;4238;18/08/2002
41323;3698;9166;8092;26/04/2014
89736;3698;8272;232;12/01/1983
19859;3698;9059;1691;09/11/1986
30003;3698;4541;6294;31/03/1984
47094;3699;4592;2859;28/05/1973
45398;3699;6798;4547;21/12/1980
58665;3699;629;4837;28/03/2011
56581;37;2525;686;16/08/2008
45561;37;5722;7441;20/09/1970
60588;37;8092;9267;26/11/1993
14579;37;3358;6596;22/12/1976
49776;37;3326;884;31/03/1982
74736;37;9386;8402;19/10/2001
63733;37;4740;6939;09/10/1999
54728;37;332;498;26/05/2001
18934;37;3118;3908;22/01/2004
46914;37;606;3327;11/09/1979
3995;37;246;4744;08/11/1982
44189;37;2668;3409;13/02/2001
96304;37;9127;5357;11/03/1972
22619;37;6857;6479;24/10/1986
19682;37;5512;5925;25/09/1983
47019;370;2113;3712;28/01/1997
64179;370;3645;3491;27/04/2015
49504;370;2447;6207;30/12/2006
86555;370;5680;3108;18/01/1987
16702;370;4319;5623;02/08/1999
64358;370;3260;6090;08/05/1989
43885;370;7605;3167;29/12/1971
66202;370;7917;6750;17/11/1975
49380;3700;3837;4548;03/07/1995
60096;3700;3211;3657;06/03/2005
21399;3700;295;4571;22/04/2004
46087;3700;9372;4596;14/12/1999
72999;3700;1468;3254;09/09/2015
88820;3700;8131;3755;19/09/1972
38044;3700;5845;4792;03/10/1970
18647;3700;5870;6561;14/02/1987
34806;3700;6060;5953;26/10/1982
14444;3701;8764;1055;06/10/1975
25639;3701;4242;1045;16/12/2002
38454;3701;7434;8104;19/06/2014
90568;3701;800;400;14/10/1970
54276;3701;4918;5037;22/07/1975
15721;3701;2128;2769;09/03/1975
17347;3701;3372;6091;08/09/1989
37758;3701;3628;898;04/08/1979
32132;3701;7438;8140;18/12/1990
72423;3701;1871;1217;06/09/1974
85150;3702;8898;6026;11/01/1985
98380;3702;2878;2319;25/09/2002
47268;3702;7625;1142;05/12/1971
32697;3702;5878;6840;12/01/1990
30295;3702;5170;3666;15/12/1971
92430;3702;1420;7178;03/03/2007
68896;3702;9849;6470;09/06/2009
50492;3702;1488;8347;18/10/1979
20032;3703;75;7625;19/05/1996
97959;3703;6052;5241;23/03/1989
96099;3703;4736;2963;29/04/2003
3578;3703;997;8795;24/02/2005
44582;3703;4575;8760;21/12/1971
41937;3703;1092;429;27/12/1973
59573;3703;7478;9457;03/12/1971
57494;3703;4502;2271;07/01/1988
10289;3703;7273;3855;03/08/2013
52075;3703;5416;1334;05/02/2005
41649;3704;2217;6409;01/11/1984
49024;3704;9819;9256;20/07/2003
32200;3704;2770;2587;04/09/1980
78020;3704;3394;563;14/04/2006
1756;3704;8676;2214;11/06/2010
65410;3704;8810;6901;28/07/2000
79396;3704;7195;6364;14/09/1978
12172;3704;3711;1142;08/03/1977
91753;3705;6052;8713;14/05/1984
55089;3705;9841;9098;25/12/1983
21602;3705;1648;7282;09/03/1982
84779;3705;1279;6840;04/07/1972
27488;3705;9586;4985;23/06/1982
69654;3705;5112;6005;21/03/1979
83339;3705;744;1379;28/05/2014
21914;3705;6889;3658;08/08/1984
43563;3706;2790;8958;07/02/1972
73262;3706;5637;5897;19/03/1993
47331;3706;8746;3946;23/08/1990
5595;3706;1890;2197;06/02/1988
22633;3706;5481;5462;24/11/1999
70337;3706;2407;1175;24/12/2007
7441;3706;2087;939;11/03/2003
43493;3706;8941;5068;08/06/1996
47130;3706;5167;4646;06/02/2004
85897;3707;2257;218;27/01/1978
42223;3707;7551;3450;23/10/2004
98836;3707;5043;7376;13/06/1979
37515;3707;456;3078;28/12/1978
32461;3707;8270;2844;05/09/2006
78862;3707;7345;5976;05/08/1974
33487;3707;9267;5265;23/02/1996
69243;3708;2079;9453;22/07/1991
50204;3708;5442;7823;18/09/2005
3113;3708;9216;2994;19/05/1972
8343;3708;8102;1411;16/04/1979
87444;3708;8467;7536;23/07/2008
21334;3708;6400;7337;04/10/1971
68731;3708;5608;6546;31/01/1976
81786;3709;4433;8496;06/01/1984
36253;3709;2278;8129;22/12/2009
53188;3709;8071;9116;23/03/1972
96666;3709;5797;2295;29/08/2011
74256;3709;9002;6281;12/05/2001
43119;3709;2453;5214;07/04/1996
48750;3709;6835;4849;27/10/1973
68429;371;3507;8447;04/01/1972
76736;371;3262;5886;02/11/1984
8171;371;1217;2693;05/08/2000
71810;371;7301;6477;24/04/1971
42349;371;3237;7790;14/08/1992
22969;371;3306;6507;23/07/1996
93586;3710;5978;1726;04/06/1994
92558;3710;6834;4249;28/06/1996
70075;3710;1141;6310;21/03/2013
43301;3710;2668;5000;13/07/1974
83342;3710;873;4371;18/10/1972
22036;3710;3218;2700;02/06/1985
19506;3710;3145;2635;06/11/1980
96420;3710;8599;5612;28/04/2010
34494;3710;672;2133;19/08/2004
18310;3710;1218;5787;30/12/1973
65841;3711;3099;6696;11/10/1986
22654;3711;1368;9707;11/12/1975
73560;3711;9647;2172;18/03/2002
55277;3711;9712;4849;01/07/1982
49241;3711;8239;6822;10/04/2003
72146;3711;8572;3695;24/08/2004
8734;3711;2661;5360;20/04/1975
90992;3711;7898;4380;31/03/1970
15035;3711;7542;5019;01/07/2013
56374;3711;4212;7751;03/04/2003
20692;3711;540;6343;26/05/1974
82352;3711;6378;6101;31/12/1971
11198;3711;5605;8373;03/06/1986
88342;3711;9453;65;26/12/1993
96441;3711;9166;5473;16/07/1984
53068;3712;4950;9799;08/02/1982
11402;3712;1171;7604;28/02/2010
69650;3712;9341;4420;19/06/1979
83799;3712;4908;664;24/02/2001
71761;3712;8285;7089;08/09/1971
63907;3712;2390;1936;22/09/2006
71293;3712;923;5194;24/08/2006
96426;3712;4246;4497;03/06/1987
85842;3713;2681;2725;04/09/1974
8200;3713;9744;4279;02/03/1973
54875;3713;1845;8659;30/01/1980
61178;3713;9616;1632;18/08/1989
39263;3713;6493;2581;22/11/1976
4559;3713;7228;3414;27/02/1988
27856;3713;6028;766;29/05/1978
75569;3713;6623;2423;24/07/2010
90386;3713;303;1438;07/01/1977
87111;3714;1035;1760;07/11/1972
94366;3714;5256;4628;02/06/1974
28824;3714;5139;9282;27/03/2013
61023;3714;6799;6380;27/09/1991
71916;3714;6842;4513;27/04/1970
51556;3714;7820;4793;21/08/1975
71270;3714;873;5427;09/11/1991
89608;3714;7607;169;28/09/1985
25399;3714;9014;8564;14/11/1973
58467;3714;864;2609;16/08/1977
9414;3714;1383;7470;20/04/1977
50742;3715;5795;2270;25/01/1986
39460;3715;2084;2964;30/09/1992
47949;3715;3994;4818;10/08/1989
6271;3715;7467;1739;07/02/1992
59232;3715;2941;6875;31/07/1989
96973;3715;652;1726;05/12/1975
22695;3715;5131;209;06/12/1983
66249;3715;6292;1372;08/06/2007
65530;3716;8704;8949;06/03/1970
22523;3716;8871;8781;12/09/1996
36101;3716;4412;8796;09/04/2012
58872;3716;308;8229;06/09/1986
6100;3716;8160;7641;06/02/1976
56562;3716;7397;689;29/04/1976
4656;3716;4432;4485;29/12/1984
73557;3716;9189;1179;25/05/1990
39210;3716;1445;5800;11/09/2004
27261;3716;6823;9112;09/12/2013
29510;3717;5583;1567;18/02/2016
19702;3717;2301;5714;14/10/1980
93848;3717;3729;4990;02/08/1978
73307;3717;4633;9650;14/02/1972
55802;3717;2242;2462;05/10/1977
98552;3717;5752;2973;02/04/1989
58213;3717;3327;4878;03/12/1985
16240;3717;9057;3132;26/03/1972
37941;3717;9750;3884;11/08/1994
38271;3717;3154;7667;03/02/1995
98980;3717;5794;1007;14/11/2012
96299;3717;2109;7093;22/03/1982
82602;3718;9350;6274;21/02/1981
59678;3718;8252;7178;28/05/1979
47132;3718;4070;3025;12/04/1987
44908;3718;9858;3629;06/08/1974
47845;3718;5447;3535;13/06/2009
5174;3718;6205;2704;17/10/1985
75502;3718;9273;922;18/05/1979
78058;3718;962;1582;05/02/1987
76718;3718;6882;9068;12/09/1995
41193;3718;2843;6938;18/08/1974
23083;3718;6322;1006;19/04/1989
91152;3718;3580;9883;27/06/1991
33952;3718;6209;6334;29/11/2005
38432;3718;9236;8762;11/06/1973
99576;3718;6157;9930;24/10/1998
87192;3718;6946;2048;21/01/1989
6158;3718;351;5679;21/06/1997
37225;3718;6978;1161;10/01/1986
82291;3718;8251;6662;30/09/1978
50504;3718;9443;7677;05/12/2007
57648;3719;8684;9042;12/06/2002
47752;3719;1464;2;09/11/1985
64417;3719;6225;9992;21/10/1983
9296;3719;1464;3342;12/12/2005
95071;3719;998;709;11/11/2005
4240;3719;2517;436;20/10/1989
10294;3719;9885;7034;23/02/1988
22754;3719;2468;6196;01/06/1982
2082;372;3312;8205;28/10/2013
32854;372;2655;3599;16/03/2000
19960;372;7281;5076;05/11/1986
75759;372;673;9290;20/05/2015
86323;3720;9296;6723;01/10/2001
28993;3720;7125;1418;14/11/1979
96372;3720;9122;6641;26/06/1971
70307;3720;4611;9190;22/11/2008
77940;3720;1828;652;17/08/1974
78007;3720;4636;9603;16/05/2006
58508;3720;9952;9967;02/12/1977
33927;3721;5545;1732;19/09/1974
12314;3721;3717;6739;05/06/1990
65242;3721;8730;4497;12/04/1982
49765;3721;1721;4469;18/05/1986
54791;3721;2793;5351;15/09/2005
13476;3721;9016;2580;30/10/1978
35338;3721;4183;3022;13/11/1970
40874;3722;2178;1533;23/08/2013
13695;3722;8717;7931;31/01/1988
86417;3722;8153;6094;23/10/2002
12199;3722;9979;6214;18/03/2006
93250;3722;4139;5034;07/02/2009
81840;3722;624;3306;01/09/1972
37746;3722;141;4746;16/08/1981
9585;3722;8804;7133;25/11/1991
55913;3722;1399;9237;15/12/2000
43188;3722;7694;2641;28/04/1984
63607;3723;925;879;07/12/1986
85755;3723;2375;4584;31/03/1980
21806;3723;5163;9608;13/11/1971
70025;3723;1652;8308;09/04/1975
67282;3723;9079;5418;11/08/1976
87468;3724;1952;8220;27/08/2009
57522;3724;4978;3090;19/12/1974
15680;3724;3348;3128;11/02/1998
66634;3724;3414;9710;26/10/1976
18870;3724;4908;7656;11/01/1985
103;3724;7272;3417;12/05/2016
58476;3725;4150;1344;04/08/1974
84425;3725;4835;4051;09/03/1983
56818;3725;9793;6021;06/11/1974
26732;3725;4457;9489;25/01/1986
53116;3725;1783;1123;24/07/2006
22658;3725;3320;4601;09/07/1973
96923;3725;3218;9222;20/04/2003
19414;3725;3174;1015;11/09/1978
49752;3725;4277;9286;23/03/1998
68363;3725;1461;702;19/11/2006
29679;3725;8812;1736;13/08/1976
11933;3726;3429;5027;08/07/1978
1994;3726;398;2618;03/01/2003
60076;3726;5910;4876;22/05/1970
89800;3726;7773;5280;03/09/1993
78414;3726;9072;4469;15/02/1983
20208;3726;6855;365;26/03/1992
85419;3726;5970;3098;05/01/1991
29977;3726;1340;893;14/10/1980
38782;3727;7574;7365;04/05/1984
74013;3727;2131;7580;19/11/1979
48048;3727;6818;3068;11/08/2016
70468;3727;2683;4442;13/03/1991
70149;3727;7835;1117;27/01/1994
3982;3727;7392;4126;12/05/1993
85395;3727;8934;3652;01/12/2000
59575;3727;3430;6422;04/06/2010
79415;3727;5062;7482;12/12/1999
81890;3727;9175;7390;25/03/1981
79375;3727;5351;556;18/05/2013
31706;3727;4092;3115;07/06/1986
68708;3727;815;177;27/08/2010
91482;3727;3663;8421;01/04/1986
31397;3728;4447;4198;10/07/1996
91312;3728;3888;1365;07/12/1989
39819;3728;4098;8871;03/06/1989
57252;3728;8027;3341;06/12/2011
70674;3728;2681;7855;14/12/1988
48340;3728;9425;2315;08/01/2010
81057;3728;6160;6919;25/11/2016
50830;3728;2413;2933;08/07/2016
23779;3728;6246;4965;17/03/2013
55763;3728;8787;9061;01/05/1974
39749;3728;9021;8086;28/02/1977
13191;3728;3060;9959;06/10/2014
62351;3728;5219;3895;20/09/2011
47544;3728;8788;2056;23/11/1970
27666;3728;5733;8861;17/05/1992
39342;3729;5535;2471;22/12/1993
41859;3729;1224;965;16/01/1990
31412;3729;453;3372;10/06/1976
20819;3729;7533;5818;29/01/1999
78969;3729;6105;2373;23/06/1982
96678;3729;5851;6549;24/04/1983
30184;3729;8119;3308;15/06/1976
49632;3729;6202;6002;19/01/2004
93187;3729;2085;4686;19/07/1991
54332;3729;3338;7209;09/09/2001
35750;373;857;9881;28/01/1996
37053;373;4265;1612;31/03/1984
1823;373;9305;1115;23/02/2014
36829;373;984;4854;27/01/2013
39706;373;8897;7100;05/04/1997
16420;373;2517;390;25/09/1997
76747;373;86;3945;22/07/2011
10839;373;4954;7092;14/01/1977
85688;373;3351;3594;02/08/2013
66567;373;7321;6230;28/12/2009
94266;373;6074;7208;10/06/1990
99896;373;9981;5874;17/07/1992
86115;373;6069;8918;17/01/1973
24018;373;9343;5001;09/09/1982
29677;373;6582;7245;26/06/1972
8385;373;9686;3021;05/04/1987
97797;373;3050;7730;25/10/2010
16314;373;3944;8047;10/07/2014
82167;373;6461;4768;20/03/1979
23625;3730;5004;258;01/12/1984
16993;3730;3410;7388;26/07/1987
40522;3730;2627;3134;04/08/2009
2832;3730;6333;6978;22/04/1977
31874;3730;2831;7765;14/05/1981
6153;3730;4718;106;24/02/2005
19067;3730;2046;4292;11/12/2013
28189;3730;9670;9125;08/06/1999
95552;3730;9901;5639;09/07/1978
92910;3730;5609;304;06/06/2007
49095;3731;6726;9347;02/01/1976
29382;3731;587;2638;23/05/1973
20522;3731;3545;8906;21/07/2011
17842;3731;789;7191;03/10/2009
22613;3731;7577;5752;22/01/1987
53822;3731;8526;1700;26/03/1981
74738;3731;368;9107;14/09/2000
65326;3732;1016;2928;10/10/1983
48719;3732;955;3103;20/12/1973
24522;3732;9502;2245;16/06/2001
45187;3732;9001;6194;13/08/1972
15324;3732;4095;9533;20/10/1991
54500;3732;4939;1006;06/03/1994
13727;3732;4511;5493;28/12/2004
81714;3732;1185;8625;25/09/1971
74226;3732;8345;2900;08/10/2012
84663;3732;8209;7594;05/01/1990
37852;3733;3190;9214;11/04/1973
32619;3733;2175;30;26/11/2007
94777;3733;2506;2956;13/03/1980
30621;3733;7362;4737;09/02/1974
90928;3733;864;7601;14/08/1991
79452;3733;6917;669;01/07/1984
91568;3733;4032;2589;21/09/1970
81542;3733;7886;7306;31/08/1977
45471;3734;7393;33;06/12/1975
43269;3734;3591;6228;31/10/1987
52391;3734;6455;7041;30/12/2000
730;3734;6545;5731;26/08/2003
46288;3734;5750;6043;08/05/1984
83740;3734;9302;4324;10/02/1985
20775;3734;9795;4759;10/01/2008
42431;3734;1151;3578;19/01/2004
78870;3734;9075;1518;17/11/2001
28041;3734;8730;6438;20/08/1978
86735;3734;8620;3000;19/02/1981
69006;3735;6248;9702;22/08/1986
24214;3735;1685;93;11/10/1979
29642;3735;8017;8813;17/01/2011
87615;3735;9667;3159;05/03/1988
89264;3735;1885;4213;07/04/1989
87269;3735;4837;8826;03/12/1971
76712;3735;3606;8560;13/04/2011
40634;3736;9643;5097;23/09/1983
52088;3736;4362;4704;06/02/1979
17389;3736;8036;2018;21/07/1989
4616;3736;4608;9565;05/10/1988
1392;3736;9465;1477;27/04/1996
36768;3736;5212;6778;18/09/2009
44759;3736;5456;7502;05/06/1976
18026;3736;1147;6264;25/05/2008
16051;3736;2852;2603;13/03/2010
29127;3736;3296;196;29/01/1995
19573;3736;8226;7530;22/02/1971
39608;3736;5353;5164;29/07/2012
99669;3736;961;4990;08/11/1980
28689;3736;7624;6056;28/10/1978
96508;3736;9159;7527;03/06/1974
65680;3737;1505;6457;28/05/2004
49550;3737;9634;8069;29/03/1971
53645;3737;2002;6369;27/08/2011
51551;3737;7925;4565;19/12/1986
29005;3737;122;6593;27/11/1989
68127;3737;1500;8003;22/12/2001
68991;3737;8731;6718;13/10/1980
70163;3737;3914;9163;04/07/1985
34448;3738;1650;2617;21/05/1998
4053;3738;945;7821;27/07/1978
11733;3738;7785;1761;30/12/1983
87275;3738;4602;4246;05/09/1975
32572;3738;1662;7461;21/10/1998
31567;3738;3355;1810;16/03/1975
36918;3738;5341;4006;16/11/1976
91316;3738;3016;5498;06/08/1998
96090;3739;7240;8121;24/04/2012
69275;3739;3358;5603;01/02/1996
59257;3739;8455;1576;13/10/1986
41843;3739;215;8390;25/10/2009
24449;3739;6792;928;15/06/2008
29070;3739;6222;6325;16/02/1995
27899;3739;103;1069;23/04/1971
55947;3739;333;600;30/05/1989
56516;3739;8986;4411;13/07/1980
13480;3739;2839;7986;02/12/1977
16635;374;8942;3120;01/03/1982
97447;374;5024;5060;21/07/2008
9392;374;5719;7880;01/12/1983
59769;374;8669;5941;27/09/1981
35190;374;1712;6631;20/10/2010
62681;374;4592;2782;05/03/1985
30803;3740;1478;7013;25/06/1994
71433;3740;4788;6451;15/09/1985
52751;3740;371;3710;22/09/1980
64722;3740;5341;6247;07/10/2005
65516;3740;4360;8815;12/12/1974
23916;3740;7453;2967;14/01/2017
86461;3741;1903;5821;28/02/2006
44866;3741;9902;4875;18/05/1986
49619;3741;1489;6581;30/04/2011
62111;3741;856;6078;16/09/2016
36608;3741;5360;5757;03/06/2007
25722;3741;7397;478;29/03/1993
88260;3741;2702;395;08/11/1993
81204;3742;9185;1501;07/12/1985
20159;3742;3161;3771;28/09/1984
17012;3742;5779;3287;08/12/1971
51132;3742;7794;3564;11/09/2006
97934;3742;8679;5108;19/02/2016
71179;3742;5396;4556;30/06/1993
51684;3742;5804;3875;18/05/2013
4973;3742;5044;7713;17/03/1998
50466;3742;2713;4663;04/06/1970
85432;3743;2469;2356;20/07/1983
24051;3743;9041;8891;29/04/1978
48301;3743;4504;8733;09/08/1981
30980;3743;1304;8174;26/06/1978
34986;3743;6597;585;04/04/1976
95670;3743;5376;6149;13/06/1999
33558;3743;2746;702;12/08/1993
75958;3743;432;2460;25/02/1985
19569;3743;1361;9319;18/08/1995
71699;3743;7799;7186;29/12/1985
80905;3743;4717;7656;03/07/1973
67046;3743;7718;8342;07/06/1989
48509;3743;9897;4228;06/03/1995
17743;3743;1023;242;07/12/1970
72902;3744;6827;1909;25/03/1989
88007;3744;6328;4683;19/02/2015
77016;3744;2696;8261;19/11/1990
24333;3744;8235;1601;05/07/1986
33221;3744;2268;5385;02/04/1990
30227;3744;2334;4141;25/01/1989
29154;3744;4426;4789;05/01/1989
19153;3744;2668;6716;28/10/2000
72430;3744;4468;9125;29/03/2011
25064;3744;4836;2350;18/07/1975
19699;3744;6411;7453;02/12/2000
78928;3744;9237;6971;26/12/1986
78280;3744;2813;2094;10/04/2002
19359;3744;5523;8206;16/09/1970
78061;3745;5167;7248;27/07/1979
15482;3745;1155;3663;03/06/1999
67993;3745;8502;730;25/06/1972
90902;3745;1069;4390;18/05/1973
24824;3745;2523;2220;24/09/2007
94366;3745;4451;3814;29/02/1972
3527;3745;2027;3419;27/02/1994
35053;3746;7163;5057;22/10/1987
92824;3746;1556;1986;28/09/1993
92475;3746;330;9459;17/04/1981
39614;3746;4986;7019;13/02/1973
69170;3746;2997;4963;28/08/1986
29806;3746;7452;7658;13/06/1976
88431;3746;8370;4317;12/08/2009
52846;3746;2177;156;28/02/1973
89231;3746;5584;9475;08/01/2006
22084;3747;1873;4994;26/01/1985
85100;3747;6122;5364;12/07/1987
38647;3747;984;3640;01/02/1975
36517;3747;4498;4138;23/06/1978
11731;3747;8030;6311;17/03/2001
4644;3747;4314;3886;06/07/2009
28960;3747;7846;7117;24/03/1973
37776;3747;5818;601;27/03/1997
69719;3747;1482;6928;12/10/1986
64155;3747;4054;5503;30/12/1994
55229;3747;7754;5839;28/07/1977
14609;3747;4874;2808;18/07/1987
98894;3747;3048;9295;21/11/1996
57590;3747;4248;3616;19/09/1974
26420;3747;5860;7363;02/05/1980
86152;3748;8191;999;20/12/1989
6669;3748;7514;7092;03/10/2010
76064;3748;8102;4280;26/03/1984
47423;3748;2547;8257;14/09/2001
80213;3748;3189;3271;17/02/2016
93509;3748;7213;8253;23/01/1977
31621;3749;9627;4123;15/08/1983
95011;3749;5299;7306;21/06/1985
93938;3749;6733;8071;05/01/1977
13209;3749;213;402;14/12/1985
99828;3749;7576;7124;31/08/2008
10264;3749;9089;1739;06/07/2001
77369;3749;7132;3340;10/10/1978
22708;3749;4558;7407;20/01/2017
84009;375;6158;7987;10/03/2016
96839;375;8612;3555;10/06/1984
95460;375;8945;827;18/09/1990
83891;375;2935;6247;08/02/2011
45548;375;7240;3997;21/10/2006
7538;375;4773;8174;23/02/1980
12036;375;403;7585;15/02/2004
31097;375;9906;768;11/03/1977
33157;375;7365;1041;18/09/1971
49223;3750;9813;7002;15/11/1986
29679;3750;1234;3720;10/11/2001
38837;3750;1971;7663;15/02/1973
52774;3750;5861;3667;27/09/2007
7936;3750;4093;8401;24/06/1989
48154;3750;8309;2374;08/06/1982
33707;3750;2268;3198;01/03/1983
61978;3750;6553;8;27/01/2015
94574;3750;1628;3327;08/11/1988
68921;3751;4731;9917;05/09/1976
93876;3751;6982;2450;30/01/1989
26615;3751;2299;7329;06/12/2016
94310;3751;4505;8619;29/03/1981
29856;3751;5079;6817;24/04/1996
31116;3751;5569;5806;07/11/1981
13408;3751;4719;7854;08/05/2013
14225;3751;2590;9741;24/01/2006
56540;3751;2208;7913;25/10/1990
44858;3752;4609;2968;05/04/2012
36493;3752;1168;4086;05/01/1972
33234;3752;4140;2507;08/09/2010
9238;3752;8227;9553;06/02/1973
52149;3752;4512;2195;30/09/1995
54376;3752;8579;6188;13/10/1981
73398;3752;4796;4377;22/03/2009
81086;3752;2909;2916;12/05/1977
88134;3753;9991;5692;09/12/2002
2984;3753;2172;8884;16/04/2016
42857;3753;5340;9317;18/11/1970
65853;3753;9159;8634;12/11/1992
42767;3753;3081;5472;06/06/2006
26711;3753;2820;6777;04/09/1989
61063;3753;5914;4810;06/11/2012
30025;3753;7141;1310;30/11/2000
94229;3753;8389;7939;27/04/1983
33955;3753;3224;7243;06/02/1970
84988;3753;9349;283;21/12/1987
46298;3753;5883;5085;31/05/2007
56375;3753;7761;4761;09/03/1997
55244;3753;1680;583;04/03/1983
84189;3753;948;1285;24/02/1972
84081;3754;10;4620;30/12/2011
31102;3754;9446;6059;09/06/1986
36579;3754;9181;882;07/10/1971
27798;3754;1026;6322;11/08/2013
9490;3754;5995;1536;19/01/2006
30222;3754;8213;2274;24/02/1977
3592;3754;9978;7852;14/06/2014
97752;3754;8209;6758;24/06/1978
42666;3755;9659;1585;29/05/1982
76125;3755;3649;8954;19/02/1987
4267;3755;6071;8299;14/01/1985
33940;3755;4862;6441;29/04/1980
77036;3755;3366;7837;12/02/1975
82711;3755;4061;3784;11/04/2001
75260;3756;3632;2503;18/12/1972
83554;3756;9934;1051;26/05/1980
55650;3756;1566;3088;14/10/1988
39652;3756;2492;1849;21/04/1972
32998;3756;2399;5490;27/02/2017
49192;3756;4253;4416;22/04/1982
14669;3756;4477;409;14/01/2013
12957;3757;1753;859;11/04/1974
35810;3757;5645;9109;10/03/1998
9843;3757;7070;4594;19/04/1973
23079;3757;860;161;07/11/1973
31164;3757;4220;8192;23/10/1988
91604;3757;7921;7780;01/08/1985
47427;3757;6292;4875;26/02/1973
26415;3758;7224;8831;08/06/2004
72415;3758;8112;5807;26/09/1988
4820;3758;9070;5157;12/11/2008
93136;3758;2298;568;20/11/2007
24847;3758;6688;4703;25/01/1990
62673;3758;3192;2021;10/09/1983
4875;3758;5127;62;17/09/1998
67851;3758;8458;5926;18/01/1978
5272;3758;2920;7989;31/12/1999
39703;3759;8028;5373;23/01/1988
18320;3759;269;9160;23/04/2017
66418;3759;7002;3803;03/01/1977
77775;3759;2968;5115;25/04/2015
65616;3759;3454;9917;05/07/2011
91269;3759;9544;649;03/04/2013
28344;3759;8897;8015;24/05/2011
72337;3759;1568;7084;08/09/1985
28368;3759;9033;3260;08/07/1971
21554;3759;8101;2425;08/06/1971
66377;3759;1183;8276;21/09/1980
6958;376;3837;7387;25/06/1979
26540;376;1402;9166;14/11/1989
40830;376;1197;6725;29/06/1987
67598;376;1825;123;26/06/1988
